"ид_события","ид_канала_данных","дата","время","тревожное","значение_датчика"
4525458168,267423,"2026-08-01","23:44:43",false,"0.00"
4525458600,278301,"2026-08-01","23:45:11",false,"0.00"
4525458576,278336,"2026-08-01","23:45:11",false,"0.02"
4525458605,278336,"2026-08-01","23:45:13",false,"0.01"
4525460384,278301,"2026-08-01","23:47:05",false,"0.01"
4525460638,278301,"2026-08-01","23:47:19",false,"0.00"
4525460689,278301,"2026-08-01","23:47:21",false,"0.00"
4525460670,278301,"2026-08-01","23:47:21",false,"0.01"
4525460706,278301,"2026-08-01","23:47:23",false,"0.01"
4525460741,278301,"2026-08-01","23:47:25",false,"0.00"
4525460760,278301,"2026-08-01","23:47:25",false,"0.01"
4525460791,278301,"2026-08-01","23:47:27",false,"0.00"
4525460832,267423,"2026-08-01","23:47:31",false,"0.01"
4525460916,267423,"2026-08-01","23:47:35",false,"0.00"
4525461313,278301,"2026-08-01","23:48:00",false,"0.01"
4525461417,278301,"2026-08-01","23:48:07",false,"0.00"
4525461500,278301,"2026-08-01","23:48:11",false,"0.01"
4525461669,278301,"2026-08-01","23:48:23",false,"0.00"
4525461878,278301,"2026-08-01","23:48:38",false,"0.01"
4525462055,267418,"2026-08-01","23:48:48",false,"0.15"
4525462071,267418,"2026-08-01","23:48:50",false,"0.14"
4525462142,267418,"2026-08-01","23:48:52",false,"0.15"
4525462181,267418,"2026-08-01","23:48:54",false,"0.14"
4525462218,267418,"2026-08-01","23:48:56",false,"0.15"
4525462237,267418,"2026-08-01","23:48:58",false,"0.14"
4525462740,278301,"2026-08-01","23:49:26",false,"0.00"
4525462780,278301,"2026-08-01","23:49:28",false,"0.01"
4525462932,267363,"2026-08-01","23:49:38",false,"0.01"
4525462922,278301,"2026-08-01","23:49:38",false,"0.00"
4525462963,278301,"2026-08-01","23:49:40",false,"0.00"
4525462946,278301,"2026-08-01","23:49:40",false,"0.01"
4525462941,267363,"2026-08-01","23:49:40",false,"0.00"
4525463054,267363,"2026-08-01","23:49:46",false,"0.01"
4525463176,267363,"2026-08-01","23:49:54",false,"0.00"
4525463221,267333,"2026-08-01","23:49:56",false,"0.01"
4525464029,267333,"2026-08-01","23:50:42",false,"0.00"
4525464057,278301,"2026-08-01","23:50:44",false,"0.01"
4525464075,278301,"2026-08-01","23:50:46",false,"0.00"
4525464229,278301,"2026-08-01","23:50:54",false,"0.01"
4525464425,267353,"2026-08-01","23:51:04",false,"0.01"
4525464489,267353,"2026-08-01","23:51:08",false,"0.00"
4525464560,267353,"2026-08-01","23:51:12",false,"0.01"
4525464749,267353,"2026-08-01","23:51:24",false,"0.00"
4525464764,267353,"2026-08-01","23:51:26",false,"0.01"
4525464814,267353,"2026-08-01","23:51:28",false,"0.00"
4525464918,267353,"2026-08-01","23:51:34",false,"0.01"
4525464901,278301,"2026-08-01","23:51:34",false,"0.00"
4525465039,278301,"2026-08-01","23:51:42",false,"0.01"
4525465494,267353,"2026-08-01","23:52:15",false,"0.00"
4525465845,278301,"2026-08-01","23:52:39",false,"0.00"
4525465857,278301,"2026-08-01","23:52:39",false,"0.01"
4525465872,278301,"2026-08-01","23:52:41",false,"0.00"
4525466825,278301,"2026-08-01","23:53:43",false,"0.01"
4525466912,278301,"2026-08-01","23:53:49",false,"0.00"
4525466965,278301,"2026-08-01","23:53:51",false,"0.01"
4525466976,278301,"2026-08-01","23:53:53",false,"0.00"
4525467039,278301,"2026-08-01","23:53:57",false,"0.01"
4525467057,278301,"2026-08-01","23:53:57",false,"0.00"
4525467025,278326,"2026-08-01","23:53:57",false,"0.01"
4525467074,278301,"2026-08-01","23:53:59",false,"0.01"
4525467082,278326,"2026-08-01","23:53:59",false,"0.01"
4525467066,278326,"2026-08-01","23:53:59",false,"0.02"
4525467088,278301,"2026-08-01","23:53:59",false,"0.00"
4525467220,278301,"2026-08-01","23:54:07",false,"0.01"
4525467234,278301,"2026-08-01","23:54:09",false,"0.00"
4525467347,278301,"2026-08-01","23:54:17",false,"0.01"
4525467360,278301,"2026-08-01","23:54:17",false,"0.00"
4525467449,278326,"2026-08-01","23:54:25",false,"0.00"
4525467917,278301,"2026-08-01","23:54:45",false,"0.01"
4525467921,278301,"2026-08-01","23:54:49",false,"0.01"
4525467920,278301,"2026-08-01","23:54:49",false,"0.00"
4525467922,278301,"2026-08-01","23:54:53",false,"0.00"
4525467930,278301,"2026-08-01","23:54:53",false,"0.01"
4525468768,278301,"2026-08-01","23:55:44",false,"0.00"
4525468836,278301,"2026-08-01","23:55:48",false,"0.01"
4525468867,278301,"2026-08-01","23:55:50",false,"0.01"
4525468846,278301,"2026-08-01","23:55:50",false,"0.00"
4525469783,278301,"2026-08-01","23:56:50",false,"0.00"
4525469847,278301,"2026-08-01","23:56:54",false,"0.01"
4525469893,267418,"2026-08-01","23:56:58",false,"0.13"
4525469902,267418,"2026-08-01","23:56:58",false,"0.14"
4525470135,267418,"2026-08-01","23:57:14",false,"0.15"
4525470165,267418,"2026-08-01","23:57:16",false,"0.14"
4525470850,278301,"2026-08-01","23:57:54",false,"0.00"
4525470995,278301,"2026-08-01","23:58:02",false,"0.00"
4525470978,278301,"2026-08-01","23:58:02",false,"0.01"
4525471143,278301,"2026-08-01","23:58:10",false,"0.00"
4525471127,278301,"2026-08-01","23:58:10",false,"0.01"
4525471371,278301,"2026-08-01","23:58:24",false,"0.01"
4525471391,278301,"2026-08-01","23:58:26",false,"0.00"
4525471727,278301,"2026-08-01","23:58:46",false,"0.01"
4525471936,278301,"2026-08-01","23:58:58",false,"0.01"
4525471916,278301,"2026-08-01","23:58:58",false,"0.00"
4525471982,278301,"2026-08-01","23:59:02",false,"0.00"
4525472091,278301,"2026-08-01","23:59:08",false,"0.00"
4525472068,278301,"2026-08-01","23:59:08",false,"0.01"
4525472146,278301,"2026-08-01","23:59:12",false,"0.01"
4525472705,267363,"2026-08-01","23:59:47",false,"0.01"
4525472769,267363,"2026-08-01","23:59:51",false,"0.01"
4525472754,267363,"2026-08-01","23:59:51",false,"0.02"
4525472824,267363,"2026-08-01","23:59:55",false,"0.02"
4525472859,267363,"2026-08-01","23:59:57",false,"0.01"
4524516319,286805,"2026-08-01","07:50:59",false,"01.08.2026 07:50:59"
3441306928,286805,"2026-08-01","07:50:59",false,Снято с охраны
3441306952,285837,"2026-08-01","07:51:06",false,Не замкнут
3441306973,285840,"2026-08-01","07:51:10",false,Обнаружено движение
3441306996,285837,"2026-08-01","07:51:12",false,Норма
3441307012,285840,"2026-08-01","07:51:14",false,Движения нет
3441307030,285812,"2026-08-01","07:51:16",false,Не замкнут
3441307044,285814,"2026-08-01","07:51:18",false,Обнаружено движение
3441307066,285814,"2026-08-01","07:51:20",false,Движения нет
3441307262,285854,"2026-08-01","07:51:44",false,Обнаружено движение
3441307315,285854,"2026-08-01","07:51:52",false,Движения нет
3441307340,285854,"2026-08-01","07:51:54",false,Обнаружено движение
3441307370,285854,"2026-08-01","07:51:58",false,Движения нет
3441307385,285854,"2026-08-01","07:52:00",false,Обнаружено движение
3441307454,285854,"2026-08-01","07:52:12",false,Движения нет
3441307486,285870,"2026-08-01","07:52:18",false,Обнаружено движение
3441307507,285870,"2026-08-01","07:52:22",false,Движения нет
3441307542,285870,"2026-08-01","07:52:28",false,Обнаружено движение
3441307567,285870,"2026-08-01","07:52:32",false,Движения нет
3441307657,285870,"2026-08-01","07:52:44",false,Обнаружено движение
3441307664,285868,"2026-08-01","07:52:46",false,Не замкнут
3441307694,285870,"2026-08-01","07:52:52",false,Движения нет
3441307978,285854,"2026-08-01","07:53:00",false,Обнаружено движение
3441308027,285854,"2026-08-01","07:53:02",false,Движения нет
3441311869,285854,"2026-08-01","08:00:58",false,Обнаружено движение
3441311986,285854,"2026-08-01","08:01:04",false,Движения нет
3441312031,285854,"2026-08-01","08:01:10",false,Обнаружено движение
3441312066,285857,"2026-08-01","08:01:14",false,Обнаружено движение
3441312083,285854,"2026-08-01","08:01:16",false,Движения нет
3441312113,285857,"2026-08-01","08:01:22",false,Движения нет
3441312115,285857,"2026-08-01","08:01:22",false,Обнаружено движение
3441312119,285857,"2026-08-01","08:01:22",false,Движения нет
3441312250,285857,"2026-08-01","08:01:42",false,Обнаружено движение
3441312267,285854,"2026-08-01","08:01:44",false,Обнаружено движение
3441312268,285857,"2026-08-01","08:01:44",false,Движения нет
3441312315,285854,"2026-08-01","08:01:48",false,Движения нет
3441312324,285854,"2026-08-01","08:01:50",false,Обнаружено движение
3441312384,285854,"2026-08-01","08:01:58",false,Движения нет
3441312440,285854,"2026-08-01","08:02:06",false,Обнаружено движение
3441312465,285854,"2026-08-01","08:02:10",false,Движения нет
3441312521,285870,"2026-08-01","08:02:18",false,Обнаружено движение
3441312610,285870,"2026-08-01","08:02:28",false,Движения нет
3441312651,285870,"2026-08-01","08:02:32",false,Обнаружено движение
3441312700,285870,"2026-08-01","08:02:38",false,Движения нет
3441312712,285870,"2026-08-01","08:02:40",false,Обнаружено движение
3441312758,285870,"2026-08-01","08:02:46",false,Движения нет
3441312780,285870,"2026-08-01","08:02:48",false,Обнаружено движение
3441312923,285870,"2026-08-01","08:03:06",false,Движения нет
3441312951,285870,"2026-08-01","08:03:12",false,Обнаружено движение
3441313026,285870,"2026-08-01","08:03:20",false,Движения нет
3441313093,285870,"2026-08-01","08:03:30",false,Обнаружено движение
3441313112,285870,"2026-08-01","08:03:34",false,Движения нет
3441313203,285870,"2026-08-01","08:03:46",false,Обнаружено движение
3441313236,285870,"2026-08-01","08:03:54",false,Движения нет
3441313251,285870,"2026-08-01","08:03:56",false,Обнаружено движение
3441313277,285870,"2026-08-01","08:04:00",false,Движения нет
3441313286,285870,"2026-08-01","08:04:02",false,Обнаружено движение
3441313295,285870,"2026-08-01","08:04:02",false,Движения нет
3441313350,285870,"2026-08-01","08:04:10",false,Обнаружено движение
3441313382,285870,"2026-08-01","08:04:14",false,Движения нет
3441313445,285870,"2026-08-01","08:04:26",false,Обнаружено движение
3441313491,285870,"2026-08-01","08:04:30",false,Движения нет
3441313518,285870,"2026-08-01","08:04:34",false,Обнаружено движение
3441313713,285870,"2026-08-01","08:04:56",false,Движения нет
3441313809,285870,"2026-08-01","08:05:12",false,Обнаружено движение
3441313859,285870,"2026-08-01","08:05:16",false,Движения нет
3441313888,285870,"2026-08-01","08:05:20",false,Обнаружено движение
3441313961,285870,"2026-08-01","08:05:28",false,Движения нет
3441314067,285870,"2026-08-01","08:05:42",false,Обнаружено движение
3441314365,285870,"2026-08-01","08:06:14",false,Движения нет
3441314410,285870,"2026-08-01","08:06:18",false,Обнаружено движение
3441314462,285870,"2026-08-01","08:06:26",false,Движения нет
3441314502,285854,"2026-08-01","08:06:32",false,Обнаружено движение
3441314508,285854,"2026-08-01","08:06:34",false,Движения нет
3441316586,285854,"2026-08-01","08:10:10",false,Обнаружено движение
3441316606,285854,"2026-08-01","08:10:12",false,Движения нет
3441316645,285870,"2026-08-01","08:10:16",false,Обнаружено движение
3441316800,285870,"2026-08-01","08:10:32",false,Движения нет
3441316844,285854,"2026-08-01","08:10:40",false,Обнаружено движение
3441316850,285857,"2026-08-01","08:10:40",false,Обнаружено движение
3441316868,285854,"2026-08-01","08:10:42",false,Движения нет
3441316887,285857,"2026-08-01","08:10:44",false,Движения нет
3441320826,285857,"2026-08-01","08:18:04",false,Обнаружено движение
3441320834,285857,"2026-08-01","08:18:06",false,Движения нет
3441326260,285857,"2026-08-01","08:28:54",false,Обнаружено движение
3441326285,285857,"2026-08-01","08:28:56",false,Движения нет
3441347345,285854,"2026-08-01","09:19:16",false,Обнаружено движение
3441347369,285854,"2026-08-01","09:19:18",false,Движения нет
3441347398,285870,"2026-08-01","09:19:24",false,Обнаружено движение
3441347437,285870,"2026-08-01","09:19:32",false,Движения нет
3441347469,285870,"2026-08-01","09:19:38",false,Обнаружено движение
3441347479,285870,"2026-08-01","09:19:38",false,Движения нет
3441347484,285870,"2026-08-01","09:19:38",false,Обнаружено движение
3441347520,285870,"2026-08-01","09:19:48",false,Движения нет
3441348364,285854,"2026-08-01","09:21:12",false,Обнаружено движение
3441348408,285854,"2026-08-01","09:21:18",false,Движения нет
3441348427,285854,"2026-08-01","09:21:20",false,Обнаружено движение
3441348467,285854,"2026-08-01","09:21:26",false,Движения нет
3441348488,285854,"2026-08-01","09:21:28",false,Обнаружено движение
3441348507,285854,"2026-08-01","09:21:32",false,Движения нет
3441348515,285854,"2026-08-01","09:21:32",false,Обнаружено движение
3441348524,285854,"2026-08-01","09:21:32",false,Движения нет
3441348540,285854,"2026-08-01","09:21:34",false,Обнаружено движение
3441348602,285854,"2026-08-01","09:21:42",false,Движения нет
3441348659,285854,"2026-08-01","09:21:48",false,Обнаружено движение
3441348668,285854,"2026-08-01","09:21:50",false,Движения нет
3441348678,285854,"2026-08-01","09:21:52",false,Обнаружено движение
3441348701,285854,"2026-08-01","09:21:56",false,Движения нет
3441348786,285854,"2026-08-01","09:22:11",false,Обнаружено движение
3441348867,285854,"2026-08-01","09:22:19",false,Движения нет
3441348917,285854,"2026-08-01","09:22:27",false,Обнаружено движение
3441348941,285854,"2026-08-01","09:22:31",false,Движения нет
3441348969,285854,"2026-08-01","09:22:37",false,Обнаружено движение
3441349025,285854,"2026-08-01","09:22:47",false,Движения нет
3441349085,285854,"2026-08-01","09:23:00",false,Обнаружено движение
3441349094,285854,"2026-08-01","09:23:02",false,Движения нет
3441349190,285854,"2026-08-01","09:23:20",false,Обнаружено движение
3441349206,285854,"2026-08-01","09:23:22",false,Движения нет
3441349242,285854,"2026-08-01","09:23:30",false,Обнаружено движение
3441349246,285854,"2026-08-01","09:23:30",false,Движения нет
3441349251,285854,"2026-08-01","09:23:32",false,Обнаружено движение
3441349270,285854,"2026-08-01","09:23:34",false,Движения нет
3441349276,285854,"2026-08-01","09:23:36",false,Обнаружено движение
3441349280,285854,"2026-08-01","09:23:36",false,Движения нет
3441349286,285854,"2026-08-01","09:23:38",false,Обнаружено движение
3441349287,285854,"2026-08-01","09:23:38",false,Движения нет
3441349419,285854,"2026-08-01","09:24:02",false,Обнаружено движение
3441349437,285854,"2026-08-01","09:24:06",false,Движения нет
3441349447,285854,"2026-08-01","09:24:06",false,Обнаружено движение
3441349499,285854,"2026-08-01","09:24:17",false,Движения нет
3441349507,285854,"2026-08-01","09:24:17",false,Обнаружено движение
3441349531,285854,"2026-08-01","09:24:21",false,Движения нет
3441349540,285854,"2026-08-01","09:24:23",false,Обнаружено движение
3441349545,285854,"2026-08-01","09:24:23",false,Движения нет
3441349550,285854,"2026-08-01","09:24:25",false,Обнаружено движение
3441349563,285854,"2026-08-01","09:24:27",false,Движения нет
3441349569,285854,"2026-08-01","09:24:29",false,Обнаружено движение
3441349583,285854,"2026-08-01","09:24:31",false,Движения нет
3441349766,285854,"2026-08-01","09:25:04",false,Обнаружено движение
3441349779,285854,"2026-08-01","09:25:06",false,Движения нет
3441349783,285854,"2026-08-01","09:25:06",false,Обнаружено движение
3441349800,285854,"2026-08-01","09:25:10",false,Движения нет
3441349807,285854,"2026-08-01","09:25:12",false,Обнаружено движение
3441349811,285854,"2026-08-01","09:25:12",false,Движения нет
3441349815,285854,"2026-08-01","09:25:14",false,Обнаружено движение
3441349817,285854,"2026-08-01","09:25:14",false,Движения нет
3441349833,285854,"2026-08-01","09:25:18",false,Обнаружено движение
3441349837,285854,"2026-08-01","09:25:18",false,Движения нет
3441349842,285854,"2026-08-01","09:25:20",false,Обнаружено движение
3441349845,285854,"2026-08-01","09:25:20",false,Движения нет
3441349974,285854,"2026-08-01","09:25:38",false,Обнаружено движение
3441350014,285854,"2026-08-01","09:25:50",false,Движения нет
3441350016,285854,"2026-08-01","09:25:50",false,Обнаружено движение
3441350037,285854,"2026-08-01","09:25:56",false,Движения нет
3441350092,285854,"2026-08-01","09:26:10",false,Обнаружено движение
3441350154,285854,"2026-08-01","09:26:14",false,Движения нет
3441350162,285854,"2026-08-01","09:26:14",false,Обнаружено движение
3441350166,285854,"2026-08-01","09:26:16",false,Движения нет
3441353108,285854,"2026-08-01","09:34:28",false,Обнаружено движение
3441353152,285854,"2026-08-01","09:34:36",false,Движения нет
3441353205,285854,"2026-08-01","09:34:46",false,Обнаружено движение
3441353249,285854,"2026-08-01","09:34:52",false,Движения нет
3441353256,285854,"2026-08-01","09:34:52",false,Обнаружено движение
3441353307,285854,"2026-08-01","09:35:00",false,Движения нет
3441353348,285854,"2026-08-01","09:35:06",false,Обнаружено движение
3441353468,285854,"2026-08-01","09:35:24",false,Движения нет
3441353473,285854,"2026-08-01","09:35:24",false,Обнаружено движение
